locus_tag	ftype	length_bp	gene	EC_number	COG	product
GKLDFEFB_05940	CDS	2517	relA_2		COG0317	Bifunctional (p)ppGpp synthase/hydrolase RelA
GKLDFEFB_05941	CDS	1230				putative protein
GKLDFEFB_05942	CDS	828	ppiB	5.2.1.8	COG0652	putative peptidyl-prolyl cis-trans isomerase B
GKLDFEFB_05943	CDS	720		3.-.-.-		putative protein
GKLDFEFB_05944	CDS	1263	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
GKLDFEFB_05945	CDS	645				hypothetical protein
GKLDFEFB_05946	CDS	1356			COG2256	putative AAA domain-containing protein
GKLDFEFB_05947	CDS	888				hypothetical protein
GKLDFEFB_05948	CDS	612	rpsD			30S ribosomal protein S4
GKLDFEFB_05949	CDS	2229				hypothetical protein
GKLDFEFB_05950	CDS	435				hypothetical protein
GKLDFEFB_05951	CDS	354				hypothetical protein
GKLDFEFB_05952	CDS	2670	alaS_2	6.1.1.7	COG0013	Alanine--tRNA ligase
GKLDFEFB_05953	CDS	465		3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
GKLDFEFB_05954	CDS	1842	mltG_3	4.2.2.-		Endolytic murein transglycosylase
GKLDFEFB_05955	CDS	840	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
GKLDFEFB_05956	CDS	1185	aroC	4.2.3.5	COG0082	Chorismate synthase
GKLDFEFB_05957	CDS	582	aroK	2.7.1.71	COG0703	Shikimate kinase
GKLDFEFB_05958	CDS	1092	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
GKLDFEFB_05959	CDS	438	aroQ	4.2.1.10	COG0757	3-dehydroquinate dehydratase
GKLDFEFB_05960	CDS	840				hypothetical protein
GKLDFEFB_05961	CDS	1107		3.4.11.18		Methionine aminopeptidase 1, mitochondrial
GKLDFEFB_05962	CDS	567	efp		COG0231	Elongation factor P
GKLDFEFB_05963	CDS	435	nusB		COG0781	Transcription antitermination protein NusB
GKLDFEFB_05964	CDS	501				hypothetical protein
GKLDFEFB_05965	CDS	576	pyrR		COG2065	Bifunctional protein PyrR
GKLDFEFB_05966	CDS	987	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase
GKLDFEFB_05967	CDS	1290	pyrC	3.5.2.3	COG0044	Dihydroorotase
GKLDFEFB_05968	CDS	582				hypothetical protein
GKLDFEFB_05969	CDS	1182	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
GKLDFEFB_05970	CDS	3312	carB_3	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
GKLDFEFB_05971	CDS	1110	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
GKLDFEFB_05972	CDS	861	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
GKLDFEFB_05973	CDS	324				hypothetical protein
GKLDFEFB_05974	CDS	594	gmk	2.7.4.8	COG0194	Guanylate kinase
GKLDFEFB_05975	CDS	273	rpoZ	2.7.7.6	COG1758	DNA-directed RNA polymerase subunit omega
GKLDFEFB_05976	CDS	1350	coaBC_2		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
GKLDFEFB_05977	CDS	1209	metK	2.5.1.6	COG0192	S-adenosylmethionine synthase
GKLDFEFB_05978	CDS	1182				hypothetical protein
GKLDFEFB_05979	CDS	1959				hypothetical protein
GKLDFEFB_05980	CDS	777				hypothetical protein
GKLDFEFB_05981	CDS	1290				hypothetical protein
GKLDFEFB_05982	CDS	1989	priA_2	3.6.4.-	COG1198	putative primosomal protein N'
GKLDFEFB_05983	CDS	543				hypothetical protein
GKLDFEFB_05984	CDS	933	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
GKLDFEFB_05985	CDS	1431		2.1.1.-	COG0144	Putative methyltransferase
GKLDFEFB_05986	CDS	684	rpe	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
GKLDFEFB_05987	CDS	1017	deoR		COG2390	Deoxyribonucleoside regulator
GKLDFEFB_05988	CDS	447				hypothetical protein
GKLDFEFB_05989	CDS	450				hypothetical protein
GKLDFEFB_05990	CDS	417				hypothetical protein
GKLDFEFB_05991	CDS	1341				hypothetical protein
GKLDFEFB_05992	CDS	1053			COG1253	putative protein
GKLDFEFB_05993	CDS	1140				hypothetical protein
GKLDFEFB_05994	CDS	1440	guaB1	1.-.-.-	COG0516	putative oxidoreductase
GKLDFEFB_05995	CDS	1476	yhdG_5		COG0531	putative amino acid permease YhdG
GKLDFEFB_05996	CDS	450	asnC_3		COG1522	Regulatory protein AsnC
GKLDFEFB_05997	CDS	1011				hypothetical protein
GKLDFEFB_05998	CDS	630				hypothetical protein
GKLDFEFB_05999	CDS	798	ramA_2	3.5.1.100		(R)-stereoselective amidase
GKLDFEFB_06000	CDS	1686	iaaM	1.13.12.3		Tryptophan 2-monooxygenase
GKLDFEFB_06001	CDS	717				hypothetical protein
GKLDFEFB_06002	CDS	453				hypothetical protein
GKLDFEFB_06003	CDS	1422	rutG		COG2233	Putative pyrimidine permease RutG
GKLDFEFB_06004	CDS	471				hypothetical protein
GKLDFEFB_06005	CDS	1263	ybjJ_2			Inner membrane protein YbjJ
GKLDFEFB_06006	CDS	1257	nagC_4		COG1940	N-acetylglucosamine repressor
GKLDFEFB_06007	CDS	789				hypothetical protein
GKLDFEFB_06008	CDS	1128	ribD		COG0117	Riboflavin biosynthesis protein RibD
GKLDFEFB_06009	CDS	636	ribE	2.5.1.9	COG0307	Riboflavin synthase
GKLDFEFB_06010	CDS	654	ribM			Riboflavin/roseoflavin transporter RibM
GKLDFEFB_06011	CDS	1302	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
GKLDFEFB_06012	CDS	486	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
GKLDFEFB_06013	CDS	270	hisE	3.6.1.31	COG0140	Phosphoribosyl-ATP pyrophosphatase
GKLDFEFB_06014	CDS	849	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
GKLDFEFB_06015	CDS	465				putative protein
GKLDFEFB_06016	CDS	1347				hypothetical protein
GKLDFEFB_06017	CDS	1176			COG1253	putative protein
GKLDFEFB_06018	CDS	438	dnrD	5.5.1.23		Aklanonic acid methyl ester cyclase DnrD
GKLDFEFB_06019	CDS	657				HTH-type transcriptional repressor
GKLDFEFB_06020	CDS	1908				hypothetical protein
GKLDFEFB_06021	CDS	645				hypothetical protein
GKLDFEFB_06022	CDS	1359				hypothetical protein
GKLDFEFB_06023	CDS	519				hypothetical protein
GKLDFEFB_06024	CDS	696	hdl IVa_1	3.8.1.2		(S)-2-haloacid dehalogenase 4A
GKLDFEFB_06025	CDS	684				hypothetical protein
GKLDFEFB_06026	CDS	939				hypothetical protein
GKLDFEFB_06027	CDS	588				hypothetical protein
GKLDFEFB_06028	CDS	393				hypothetical protein
GKLDFEFB_06029	CDS	534				hypothetical protein
GKLDFEFB_06030	CDS	684	glpQ_3	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
GKLDFEFB_06031	CDS	1398				hypothetical protein
GKLDFEFB_06032	CDS	762				hypothetical protein
GKLDFEFB_06033	CDS	1071	ltaE	4.1.2.48		Low specificity L-threonine aldolase
GKLDFEFB_06034	CDS	702				hypothetical protein
GKLDFEFB_06035	CDS	714				hypothetical protein
GKLDFEFB_06036	CDS	318				hypothetical protein
GKLDFEFB_06037	CDS	525		1.5.1.-		putative flavin reductase
GKLDFEFB_06038	CDS	789	etfB		COG2086	Electron transfer flavoprotein subunit beta
GKLDFEFB_06039	CDS	963	etfA		COG2025	Electron transfer flavoprotein subunit alpha
GKLDFEFB_06040	CDS	336				hypothetical protein
GKLDFEFB_06041	CDS	858	sigF_6		COG1191	RNA polymerase sigma factor SigF
GKLDFEFB_06042	CDS	207				hypothetical protein
GKLDFEFB_06043	CDS	687				hypothetical protein
GKLDFEFB_06044	CDS	513				hypothetical protein
GKLDFEFB_06045	CDS	1041				hypothetical protein
GKLDFEFB_06046	CDS	456				hypothetical protein
GKLDFEFB_06047	CDS	3759				hypothetical protein
GKLDFEFB_06048	CDS	1284				hypothetical protein
GKLDFEFB_06049	CDS	1125				hypothetical protein
GKLDFEFB_06050	CDS	2172				hypothetical protein
GKLDFEFB_06051	CDS	1194				hypothetical protein
GKLDFEFB_06052	CDS	681	menH_7	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
GKLDFEFB_06053	CDS	504				hypothetical protein
GKLDFEFB_06054	CDS	1044	ccpA_3		COG1609	Catabolite control protein A
GKLDFEFB_06055	CDS	957	nanK_3	2.7.1.60	COG1940	N-acetylmannosamine kinase
GKLDFEFB_06056	CDS	1815	pknD_15	2.7.11.1		Serine/threonine-protein kinase PknD
GKLDFEFB_06057	CDS	2070				hypothetical protein
GKLDFEFB_06058	CDS	1305				hypothetical protein
GKLDFEFB_06059	CDS	960	melD_3		COG1175	Melibiose/raffinose/stachyose import permease protein MelD
GKLDFEFB_06060	CDS	906	ngcG_3		COG0395	Diacetylchitobiose uptake system permease protein NgcG
GKLDFEFB_06061	CDS	294				hypothetical protein
GKLDFEFB_06062	CDS	1035				hypothetical protein
GKLDFEFB_06063	CDS	1368	dapE_5	3.5.1.18		Succinyl-diaminopimelate desuccinylase
GKLDFEFB_06064	CDS	1206				hypothetical protein
GKLDFEFB_06065	CDS	1284				hypothetical protein
GKLDFEFB_06066	CDS	666	lnrK_9		COG2197	Transcriptional regulatory protein LnrK
GKLDFEFB_06067	CDS	246				hypothetical protein
GKLDFEFB_06068	CDS	756				hypothetical protein
GKLDFEFB_06069	CDS	384				hypothetical protein
GKLDFEFB_06070	CDS	1245	nanK_4	2.7.1.60		N-acetylmannosamine kinase
GKLDFEFB_06071	CDS	729	ygeA	5.1.1.13		L-aspartate/glutamate-specific racemase
GKLDFEFB_06072	CDS	1029		3.1.1.25		Phospho-furanose lactonase
GKLDFEFB_06073	CDS	585				hypothetical protein
GKLDFEFB_06074	CDS	393				hypothetical protein
GKLDFEFB_06075	CDS	597	acuR			Transcriptional regulator AcuR
GKLDFEFB_06076	CDS	315				hypothetical protein
GKLDFEFB_06077	CDS	549				hypothetical protein
GKLDFEFB_06078	CDS	291				hypothetical protein
GKLDFEFB_06079	CDS	1098	sbnA_4	2.5.1.140		N-(2-amino-2-carboxyethyl)-L-glutamate synthase
GKLDFEFB_06080	CDS	843	srlR_3		COG1349	Glucitol operon repressor
GKLDFEFB_06081	CDS	2382				hypothetical protein
GKLDFEFB_06082	CDS	2448				hypothetical protein
GKLDFEFB_06083	CDS	606				hypothetical protein
GKLDFEFB_06084	CDS	726	IMPDH_2	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
GKLDFEFB_06085	CDS	459				hypothetical protein
GKLDFEFB_06086	CDS	891				hypothetical protein
GKLDFEFB_06087	CDS	840	ycbX_2		COG0633	putative protein YcbX
GKLDFEFB_06088	CDS	456				hypothetical protein
GKLDFEFB_06089	CDS	1392				hypothetical protein
GKLDFEFB_06090	CDS	1155				hypothetical protein
GKLDFEFB_06091	CDS	786	murI	5.1.1.3		Glutamate racemase
GKLDFEFB_06092	CDS	615				hypothetical protein
GKLDFEFB_06093	CDS	480				hypothetical protein
GKLDFEFB_06094	CDS	588				hypothetical protein
GKLDFEFB_06095	CDS	1089				hypothetical protein
GKLDFEFB_06096	CDS	201				hypothetical protein
GKLDFEFB_06097	CDS	201				hypothetical protein
GKLDFEFB_06098	CDS	825				hypothetical protein
GKLDFEFB_06099	CDS	582				hypothetical protein
GKLDFEFB_06100	CDS	717				hypothetical protein
GKLDFEFB_06101	CDS	1218	abo	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
GKLDFEFB_06102	CDS	1410			COG5383	putative protein
GKLDFEFB_06103	CDS	1551	gabD	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)]
GKLDFEFB_06104	CDS	354				hypothetical protein
GKLDFEFB_06105	CDS	189				hypothetical protein
GKLDFEFB_06106	CDS	516				hypothetical protein
GKLDFEFB_06107	CDS	441				hypothetical protein
GKLDFEFB_06108	CDS	588				hypothetical protein
GKLDFEFB_06109	CDS	726				hypothetical protein
GKLDFEFB_06110	CDS	1671	cocE_2	3.1.1.84		Cocaine esterase
GKLDFEFB_06111	CDS	387				hypothetical protein
GKLDFEFB_06112	CDS	357				hypothetical protein
GKLDFEFB_06113	CDS	216				hypothetical protein
GKLDFEFB_06114	CDS	489				hypothetical protein
GKLDFEFB_06115	CDS	315				hypothetical protein
GKLDFEFB_06116	CDS	786				hypothetical protein
GKLDFEFB_06117	CDS	348	mrpC		COG1006	Na(+)/H(+) antiporter subunit C
GKLDFEFB_06118	CDS	1935	mnhD1		COG0651	Na(+)/H(+) antiporter subunit D1
GKLDFEFB_06119	CDS	435	dhaM	2.7.1.121	COG1080	PEP-dependent dihydroxyacetone kinase, phosphoryl donor subunit DhaM
GKLDFEFB_06120	CDS	624	dhaL	2.7.1.121	COG2376	PEP-dependent dihydroxyacetone kinase, ADP-binding subunit DhaL
GKLDFEFB_06121	CDS	993	dhaK	2.7.1.121	COG2376	PEP-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit DhaK
GKLDFEFB_06122	CDS	999				hypothetical protein
GKLDFEFB_06123	CDS	396				hypothetical protein
GKLDFEFB_06124	CDS	1650				hypothetical protein
GKLDFEFB_06125	CDS	717				hypothetical protein
GKLDFEFB_06126	CDS	2307	vgb	4.2.99.-		Virginiamycin B lyase
GKLDFEFB_06127	CDS	657				hypothetical protein
GKLDFEFB_06128	CDS	1197	sacA	5.1.3.14		UDP-N-acetylglucosamine 2-epimerase
GKLDFEFB_06129	CDS	312				hypothetical protein
GKLDFEFB_06130	CDS	1392				hypothetical protein
GKLDFEFB_06131	CDS	2034				hypothetical protein
GKLDFEFB_06132	CDS	882		3.8.1.3	COG0596	Fluoroacetate dehalogenase
GKLDFEFB_06133	CDS	5913	tdh_2	1.1.1.103		L-threonine 3-dehydrogenase
GKLDFEFB_06134	CDS	1611	ppsA	2.3.1.41	COG3321	Phthiocerol synthesis polyketide synthase type I PpsA
GKLDFEFB_06135	CDS	423				hypothetical protein
GKLDFEFB_06136	CDS	750				hypothetical protein
GKLDFEFB_06137	CDS	684				hypothetical protein
GKLDFEFB_06138	CDS	930				hypothetical protein
GKLDFEFB_06139	CDS	774	kdgR			Pectin degradation repressor protein KdgR
GKLDFEFB_06140	CDS	858		3.1.1.99		6-deoxy-6-sulfogluconolactonase
GKLDFEFB_06141	CDS	354				hypothetical protein
GKLDFEFB_06142	CDS	645				hypothetical protein
GKLDFEFB_06143	CDS	1242	xylH_2		COG4214	Xylose transport system permease protein XylH
GKLDFEFB_06144	CDS	1611	xylG_2	7.5.2.10	COG1129	Xylose import ATP-binding protein XylG
GKLDFEFB_06145	CDS	1116	sbpA			Multiple sugar-binding periplasmic protein SbpA
GKLDFEFB_06146	CDS	966				hypothetical protein
GKLDFEFB_06147	CDS	963	neoA	1.1.1.329		2-deoxy-scyllo-inosamine dehydrogenase
GKLDFEFB_06148	CDS	1161	dgoD_2	4.2.1.6	COG4948	D-galactonate dehydratase
GKLDFEFB_06149	CDS	2607				hypothetical protein
GKLDFEFB_06150	CDS	828				hypothetical protein
GKLDFEFB_06151	CDS	2448				hypothetical protein
GKLDFEFB_06152	CDS	420				hypothetical protein
GKLDFEFB_06153	CDS	372				hypothetical protein
GKLDFEFB_06154	CDS	483				hypothetical protein
GKLDFEFB_06155	CDS	759				hypothetical protein
GKLDFEFB_06156	CDS	1845	asnO_3	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 3
GKLDFEFB_06157	CDS	441				hypothetical protein
GKLDFEFB_06158	CDS	1065				hypothetical protein
GKLDFEFB_06159	CDS	546				hypothetical protein
GKLDFEFB_06160	CDS	414				hypothetical protein
GKLDFEFB_06161	CDS	852	cfa	2.1.1.79	COG2230	Cyclopropane-fatty-acyl-phospholipid synthase
GKLDFEFB_06162	CDS	1215		1.3.99.-		Acyl-CoA dehydrogenase FadE26
GKLDFEFB_06163	CDS	2244	pknD_16	2.7.11.1		Serine/threonine-protein kinase PknD
GKLDFEFB_06164	CDS	1314	agaA_2	3.2.1.22		Alpha-galactosidase A
GKLDFEFB_06165	CDS	1560			COG1233	putative protein
GKLDFEFB_06166	CDS	1104		1.13.12.-	COG2070	Putative monooxygenase
GKLDFEFB_06167	CDS	1566		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
GKLDFEFB_06168	CDS	2415	aac_3	3.5.1.-		Aculeacin-A acylase
GKLDFEFB_06169	CDS	1602	lcfB_4	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
GKLDFEFB_06170	CDS	795			COG3324	Putative glyoxylase CFP32
GKLDFEFB_06171	CDS	555		2.3.1.-	COG1670	Acetyltransferase
GKLDFEFB_06172	CDS	1284	paaK	6.2.1.30		Phenylacetate-coenzyme A ligase
GKLDFEFB_06173	CDS	699		3.1.1.10		Tropinesterase
GKLDFEFB_06174	CDS	243				hypothetical protein
GKLDFEFB_06175	CDS	1074	sigG_1		COG1595	ECF RNA polymerase sigma factor SigG
GKLDFEFB_06176	CDS	435				hypothetical protein
GKLDFEFB_06177	CDS	1647	add_2	3.5.4.4		Adenosine deaminase
GKLDFEFB_06178	CDS	618		5.4.99.5	COG1605	Secreted chorismate mutase
GKLDFEFB_06179	CDS	1260	ncsB3_3	1.14.15.31		2-hydroxy-5-methyl-1-naphthoate 7-hydroxylase
GKLDFEFB_06180	CDS	96				hypothetical protein
GKLDFEFB_06181	CDS	1635		6.2.1.42		3-oxocholest-4-en-26-oate--CoA ligase
GKLDFEFB_06182	CDS	801	paaF_2	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
GKLDFEFB_06183	CDS	1083				hypothetical protein
GKLDFEFB_06184	CDS	1101				hypothetical protein
GKLDFEFB_06185	CDS	1200				hypothetical protein
GKLDFEFB_06186	CDS	477				hypothetical protein
GKLDFEFB_06187	CDS	120				hypothetical protein
GKLDFEFB_06188	CDS	753				hypothetical protein
GKLDFEFB_06189	CDS	573				hypothetical protein
GKLDFEFB_06190	CDS	738		1.-.-.-		putative oxidoreductase
GKLDFEFB_06191	CDS	228				hypothetical protein
GKLDFEFB_06192	CDS	240				hypothetical protein
GKLDFEFB_06193	CDS	750				hypothetical protein
GKLDFEFB_06194	CDS	1215				hypothetical protein
GKLDFEFB_06195	CDS	684				hypothetical protein
GKLDFEFB_06196	CDS	792				hypothetical protein
GKLDFEFB_06197	CDS	252				hypothetical protein
GKLDFEFB_06198	CDS	1518	ptlI_1	1.14.15.32	COG2124	Pentalenene oxygenase
GKLDFEFB_06199	CDS	1188		4.2.3.181		Selina-4(15),7(11)-diene synthase ((2E,6E)-farnesyl diphosphate cyclizing)
GKLDFEFB_06200	CDS	1377				hypothetical protein
GKLDFEFB_06201	CDS	2931				hypothetical protein
GKLDFEFB_06202	CDS	501				hypothetical protein
GKLDFEFB_06203	CDS	1998				hypothetical protein
GKLDFEFB_06204	CDS	957				hypothetical protein
GKLDFEFB_06205	CDS	1509				55.5 kDa and 49.5 kDa sporulation proteins
GKLDFEFB_06206	CDS	1461				hypothetical protein
GKLDFEFB_06207	CDS	1425				hypothetical protein
GKLDFEFB_06208	CDS	1128	mgtA_2	2.4.1.-	COG0438	GDP-mannose-dependent alpha-mannosyltransferase
GKLDFEFB_06209	CDS	1299	pimC	2.4.1.-		GDP-mannose-dependent alpha-(1-6)-phosphatidylinositol dimannoside mannosyltransferase
GKLDFEFB_06210	CDS	1059				hypothetical protein
GKLDFEFB_06211	CDS	447				hypothetical protein
GKLDFEFB_06212	CDS	864	bcpA	2.7.8.23		Carboxyvinyl-carboxyphosphonate phosphorylmutase
GKLDFEFB_06213	CDS	3627				hypothetical protein
GKLDFEFB_06214	CDS	882	pxpC	3.5.2.9	COG1984	5-oxoprolinase subunit C
GKLDFEFB_06215	CDS	672	pxpB	3.5.2.9	COG2049	5-oxoprolinase subunit B
GKLDFEFB_06216	CDS	777	pxpA	3.5.2.9	COG1540	5-oxoprolinase subunit A
GKLDFEFB_06217	CDS	726				hypothetical protein
GKLDFEFB_06218	CDS	711				hypothetical protein
GKLDFEFB_06219	CDS	969				hypothetical protein
GKLDFEFB_06220	CDS	654	pcp	3.4.19.3	COG2039	Pyrrolidone-carboxylate peptidase
GKLDFEFB_06221	CDS	1542				hypothetical protein
GKLDFEFB_06222	CDS	954				hypothetical protein
GKLDFEFB_06223	CDS	4737				hypothetical protein
GKLDFEFB_06224	CDS	1242	yeaW	1.14.13.239	COG4638	Carnitine monooxygenase oxygenase subunit
GKLDFEFB_06225	CDS	1209	soxA	1.5.3.1		Monomeric sarcosine oxidase
GKLDFEFB_06226	CDS	2457	dmg	1.5.3.10		Dimethylglycine oxidase
GKLDFEFB_06227	CDS	1086		1.1.1.306		S-(hydroxymethyl)mycothiol dehydrogenase
GKLDFEFB_06228	CDS	807	xynR_2		COG1414	HTH-type transcriptional regulator XynR
GKLDFEFB_06229	CDS	345	hcaC_2		COG2146	3-phenylpropionate/cinnamic acid dioxygenase ferredoxin subunit
GKLDFEFB_06230	CDS	282	hcaD	1.18.1.3		3-phenylpropionate/cinnamic acid dioxygenase ferredoxin--NAD(+) reductase component
GKLDFEFB_06231	CDS	438	thcD_2	1.18.1.-		Rhodocoxin reductase
GKLDFEFB_06232	CDS	753				hypothetical protein
GKLDFEFB_06233	CDS	861	qorB	1.6.5.2	COG0702	Quinone oxidoreductase 2
GKLDFEFB_06234	CDS	198				hypothetical protein
GKLDFEFB_06235	CDS	1149				hypothetical protein
GKLDFEFB_06236	CDS	414				hypothetical protein
GKLDFEFB_06237	CDS	2691				hypothetical protein
GKLDFEFB_06238	CDS	450			COG2018	Serine protease inhibitor
GKLDFEFB_06239	CDS	411				hypothetical protein
GKLDFEFB_06240	CDS	612				hypothetical protein
GKLDFEFB_06241	CDS	1413	proS_2	6.1.1.15	COG0442	Proline--tRNA ligase
GKLDFEFB_06242	CDS	867	glpK_2	2.7.1.30	COG0554	Glycerol kinase
GKLDFEFB_06243	CDS	1971	dxs_1	2.2.1.7		1-deoxy-D-xylulose-5-phosphate synthase
GKLDFEFB_06244	CDS	1590	yhdG_6		COG0531	putative amino acid permease YhdG
GKLDFEFB_06245	CDS	393				hypothetical protein
GKLDFEFB_06246	CDS	516				hypothetical protein
GKLDFEFB_06247	CDS	2127	fadJ_1		COG1024	Fatty acid oxidation complex subunit alpha
GKLDFEFB_06248	CDS	1221	paaJ_1	2.3.1.174	COG0183	3-oxoadipyl-CoA/3-oxo-5,6-dehydrosuberyl-CoA thiolase
GKLDFEFB_06249	CDS	489				hypothetical protein
GKLDFEFB_06250	CDS	1275	rnd	3.1.13.5		Ribonuclease D
GKLDFEFB_06251	CDS	663				hypothetical protein
GKLDFEFB_06252	CDS	657				hypothetical protein
GKLDFEFB_06253	CDS	1068	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
GKLDFEFB_06254	CDS	1383	npr_2	1.11.1.1	COG0446	NADH peroxidase
GKLDFEFB_06255	CDS	1431	xylC	1.2.1.28		Benzaldehyde dehydrogenase [NAD(+)]
GKLDFEFB_06256	CDS	600				hypothetical protein
GKLDFEFB_06257	CDS	1215	paaJ_2	2.3.1.174	COG0183	3-oxoadipyl-CoA/3-oxo-5,6-dehydrosuberyl-CoA thiolase
GKLDFEFB_06258	CDS	1020				hypothetical protein
GKLDFEFB_06259	CDS	1467	hemY_3	1.3.3.4	COG1232	Protoporphyrinogen oxidase
GKLDFEFB_06260	CDS	729			COG3253	putative protein/MSMEI_2713
GKLDFEFB_06261	CDS	1740	tap_6	3.4.14.-		Tripeptidyl aminopeptidase
GKLDFEFB_06262	CDS	1170				hypothetical protein
GKLDFEFB_06263	CDS	954				hypothetical protein
GKLDFEFB_06264	CDS	1050				hypothetical protein
GKLDFEFB_06265	CDS	1356				hypothetical protein
GKLDFEFB_06266	CDS	768	rhtC		COG1280	Threonine efflux protein
GKLDFEFB_06267	CDS	771				hypothetical protein
GKLDFEFB_06268	CDS	993	syrM1			HTH-type transcriptional regulator SyrM 1
GKLDFEFB_06269	CDS	366				hypothetical protein
GKLDFEFB_06270	CDS	768				hypothetical protein
GKLDFEFB_06271	CDS	678				hypothetical protein
GKLDFEFB_06272	CDS	870	btuD_26	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
GKLDFEFB_06273	CDS	669				hypothetical protein
GKLDFEFB_06274	CDS	1368				hypothetical protein
GKLDFEFB_06275	CDS	1125	zapE			Cell division protein ZapE
GKLDFEFB_06276	CDS	921				hypothetical protein
GKLDFEFB_06277	CDS	546				hypothetical protein
GKLDFEFB_06278	CDS	732	lolD_3	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
GKLDFEFB_06279	CDS	1122				hypothetical protein
GKLDFEFB_06280	CDS	1320				hypothetical protein
GKLDFEFB_06281	CDS	447				hypothetical protein
GKLDFEFB_06282	CDS	867			COG3039	IS5 family transposase ISFal3B
GKLDFEFB_06283	CDS	201				hypothetical protein
GKLDFEFB_06284	CDS	924			COG3039	IS5 family transposase ISSco3
GKLDFEFB_06285	CDS	516				IS701 family transposase ISSav3
GKLDFEFB_06286	CDS	564				hypothetical protein
GKLDFEFB_06287	CDS	222				hypothetical protein
GKLDFEFB_06288	CDS	228				hypothetical protein
GKLDFEFB_06289	CDS	585				hypothetical protein
GKLDFEFB_06290	CDS	294				hypothetical protein
GKLDFEFB_06291	CDS	585				hypothetical protein
GKLDFEFB_06292	CDS	390				hypothetical protein
GKLDFEFB_06293	CDS	1059				hypothetical protein
GKLDFEFB_06294	CDS	573				hypothetical protein
GKLDFEFB_06295	CDS	1425				hypothetical protein
GKLDFEFB_06296	CDS	225				hypothetical protein
GKLDFEFB_06297	CDS	1209	bioI_1	1.14.14.46	COG2124	Biotin biosynthesis cytochrome P450
GKLDFEFB_06298	CDS	6483	mas	2.3.1.111		Mycocerosic acid synthase
GKLDFEFB_06299	CDS	450				hypothetical protein
GKLDFEFB_06300	CDS	2340				hypothetical protein
GKLDFEFB_06301	CDS	204				hypothetical protein
GKLDFEFB_06302	CDS	2349				hypothetical protein
GKLDFEFB_06303	CDS	330				hypothetical protein
GKLDFEFB_06304	CDS	1269	xerC_4			Tyrosine recombinase XerC
GKLDFEFB_06305	CDS	117				hypothetical protein
GKLDFEFB_06306	CDS	354				hypothetical protein
GKLDFEFB_06307	CDS	1620				hypothetical protein
GKLDFEFB_06308	CDS	1044				IS481 family transposase ISSav7
GKLDFEFB_06309	CDS	192				hypothetical protein
GKLDFEFB_06310	CDS	1080	noc			Nucleoid occlusion protein
GKLDFEFB_06311	CDS	1254				hypothetical protein
GKLDFEFB_06312	CDS	831				hypothetical protein
GKLDFEFB_06313	CDS	183				hypothetical protein
